         25989017 function calls (19595184 primitive calls) in 11.450 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      826    0.000    0.000    0.000    0.000 midi.py:162(get_pitch_or_rest)
      402    0.000    0.000    0.001    0.000 quarterduration.py:172(__le__)
      105    0.000    0.000    0.082    0.001 clef.py:14(__init__)
      105    0.000    0.000    0.078    0.001 measure.py:100(_update_attributes)
      418    0.000    0.000    0.001    0.000 key.py:49(xml_object)
      954    0.000    0.000    0.001    0.000 core.py:6(<genexpr>)
      415    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
      105    0.000    0.000    0.055    0.001 time.py:70(signatures)
      105    0.000    0.000    0.007    0.000 part.py:194(add_child)
      422    0.000    0.000    0.001    0.000 xsdindicator.py:69(xsd_tree)
      420    0.000    0.000    0.015    0.000 re.py:289(_compile)
      104    0.000    0.000    0.024    0.000 clef.py:38(octave_change)
       53    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
      105    0.000    0.000    0.001    0.000 quarterduration.py:181(__mul__)
      313    0.000    0.000    0.002    0.000 clef.py:76(show)
      415    0.000    0.000    0.001    0.000 re.py:188(match)
      104    0.000    0.000    0.113    0.001 time.py:132(__copy__)
     2029    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      105    0.000    0.000    0.001    0.000 beat.py:198(<listcomp>)
     1817    0.000    0.000    0.000    0.000 beat.py:300(filled_quarter_duration)
      105    0.000    0.000    0.001    0.000 beat.py:269(<listcomp>)
      105    0.000    0.000    0.001    0.000 beat.py:464(<listcomp>)
     1036    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      104    0.000    0.000    0.136    0.001 key.py:53(__copy__)
      413    0.000    0.000    0.237    0.001 accidental.py:222(parent_midi)
      104    0.000    0.000    0.952    0.009 part.py:223(add_to_next_measure)
      422    0.000    0.000    0.001    0.000 xsdindicator.py:61(__init__)
      105    0.000    0.000    0.001    0.000 measure.py:199(<setcomp>)
      413    0.000    0.000    0.001    0.000 chord.py:209(_update_notes_pitch_or_rest)
      313    0.000    0.000    0.001    0.000 key.py:43(show)
     1908    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      209    0.000    0.000    0.090    0.000 key.py:32(fifths)
      105    0.000    0.000    0.004    0.000 time.py:117(get_beats_quarter_durations)
      846    0.000    0.000    0.001    0.000 ElementPath.py:73(xpath_tokenizer)
      954    0.000    0.000    0.000    0.000 core.py:7(<genexpr>)
      518    0.000    0.000    0.000    0.000 xmlchildcontainer.py:569(<listcomp>)
      105    0.000    0.000    0.574    0.005 beat.py:263(_update_note_beams)
      105    0.000    0.000    0.011    0.000 staff.py:95(add_voice)
      477    0.000    0.000    0.000    0.000 core.py:9(<listcomp>)
       22    0.000    0.000    0.142    0.006 note.py:69(_set_xml_tied)
      315    0.000    0.000    0.000    0.000 measure.py:208(<listcomp>)
      402    0.000    0.000    0.000    0.000 part.py:297(get_current_measure)
      954    0.000    0.000    0.000    0.000 core.py:8(<genexpr>)
      209    0.000    0.000    0.041    0.000 clef.py:34(line)
      105    0.000    0.000    0.003    0.000 measure.py:106(_update_clef_numbers)
      209    0.000    0.000    0.011    0.000 clef.py:50(octave_change)
      105    0.000    0.000    0.082    0.001 clef.py:102(__init__)
  210/105    0.000    0.000    0.001    0.000 core.py:152(<listcomp>)
      105    0.000    0.000    0.001    0.000 measure.py:248(time)
      209    0.000    0.000    0.028    0.000 clef.py:65(sign)
       53    0.000    0.000    0.109    0.002 ElementPath.py:388(find)
      109    0.000    0.000    0.097    0.001 beat.py:475(add_last_beam)
      105    0.000    0.000    0.001    0.000 measure.py:75(<listcomp>)
      105    0.000    0.000    0.028    0.000 measure.py:233(number)
     1120    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      317    0.000    0.000    0.001    0.000 finalupdate_mixin.py:6(__init__)
      210    0.000    0.000    0.001    0.000 staff.py:37(clef)
      315    0.000    0.000    0.000    0.000 measure.py:237(time)
      105    0.000    0.000    0.001    0.000 beat.py:107(__init__)
      844    0.000    0.000    0.000    0.000 xsdindicator.py:65(xsd_tree)
      210    0.000    0.000    0.001    0.000 time.py:36(actual_signatures)
      113    0.000    0.000    0.001    0.000 xsdindicator.py:7(__init__)
       55    0.000    0.000    0.000    0.000 ElementPath.py:111(_prepare_tag)
      523    0.000    0.000    0.000    0.000 staff.py:28(clef)
       48    0.000    0.000    0.000    0.000 xsdtree.py:41(_get_xsd_tree_class_name)
      105    0.000    0.000    0.004    0.000 staff.py:54(number)
      131    0.000    0.000    0.000    0.000 util.py:66(lcm)
      209    0.000    0.000    0.001    0.000 time.py:93(show)
      104    0.000    0.000    0.000    0.000 tree.py:77(next)
      112    0.000    0.000    0.000    0.000 tree.py:238(remove)
      105    0.000    0.000    0.001    0.000 voice.py:83(add_child)
      210    0.000    0.000    0.000    0.000 part.py:313(get_parent)
      413    0.000    0.000    0.000    0.000 chord.py:128(<listcomp>)
      113    0.000    0.000    0.001    0.000 xsdindicator.py:51(xsd_tree)
       55    0.000    0.000    0.000    0.000 ElementPath.py:196(select)
        2    0.000    0.000    0.000    0.000 sre_parse.py:493(_parse)
      413    0.000    0.000    0.000    0.000 note.py:194(number_of_dots)
      415    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
      105    0.000    0.000    0.000    0.000 tree.py:250(remove_children)
      105    0.000    0.000    0.000    0.000 measure.py:41(<listcomp>)
      413    0.000    0.000    0.000    0.000 chord.py:102(<listcomp>)
      131    0.000    0.000    0.000    0.000 {built-in method math.lcm}
      402    0.000    0.000    0.000    0.000 voice.py:37(leftover_chord)
      524    0.000    0.000    0.000    0.000 time.py:58(signatures)
        4    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
      107    0.000    0.000    0.000    0.000 part.py:190(xml_object)
       55    0.000    0.000    0.000    0.000 ElementPath.py:182(prepare_descendant)
      314    0.000    0.000    0.000    0.000 measure.py:210(key)
      413    0.000    0.000    0.000    0.000 chord.py:149(<listcomp>)
      105    0.000    0.000    0.000    0.000 clef.py:69(show)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
      105    0.000    0.000    0.000    0.000 staff.py:62(xml_object)
       11    0.000    0.000    0.012    0.001 beat.py:176(_split_chord)
      105    0.000    0.000    0.000    0.000 time.py:104(<listcomp>)
      104    0.000    0.000    0.001    0.000 measure.py:218(key)
    43/35    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
      105    0.000    0.000    0.000    0.000 time.py:27(<listcomp>)
      105    0.000    0.000    0.000    0.000 measure.py:76(<listcomp>)
      105    0.000    0.000    0.000    0.000 measure.py:142(_update_voice_beats)
      105    0.000    0.000    0.000    0.000 time.py:121(<listcomp>)
      209    0.000    0.000    0.000    0.000 key.py:36(show)
      209    0.000    0.000    0.000    0.000 time.py:83(show)
      105    0.000    0.000    0.000    0.000 quarterduration.py:298(quarter_duration)
      413    0.000    0.000    0.000    0.000 chord.py:104(<listcomp>)
      413    0.000    0.000    0.000    0.000 chord.py:151(<listcomp>)
        1    0.000    0.000    9.861    9.861 finalupdate_mixin.py:23(to_string)
      413    0.000    0.000    0.000    0.000 chord.py:130(<listcomp>)
       11    0.000    0.000    0.043    0.004 note.py:334(stop_tie)
       11    0.000    0.000    0.112    0.010 note.py:326(start_tie)
        1    0.000    0.000    9.864    9.864 score.py:242(export_xml)
      141    0.000    0.000    0.000    0.000 sre_parse.py:233(__next)
       11    0.000    0.000    0.010    0.001 midi.py:191(__deepcopy__)
        1    0.000    0.000   11.471   11.471 {built-in method builtins.exec}
       11    0.000    0.000    0.012    0.001 chord.py:574(split_copy)
       48    0.000    0.000    0.000    0.000 xsdtree.py:48(<listcomp>)
      132    0.000    0.000    0.106    0.001 {built-in method builtins.next}
      112    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       22    0.000    0.000    0.000    0.000 note.py:146(is_tied)
       11    0.000    0.000    0.000    0.000 note.py:165(is_tied_to_previous)
       12    0.000    0.000    0.013    0.001 layout.py:95(_update_parent)
      100    0.000    0.000    0.000    0.000 sre_parse.py:254(get)
      4/2    0.000    0.000    0.011    0.006 sre_compile.py:71(_compile)
       55    0.000    0.000    0.000    0.000 ElementPath.py:107(_is_wildcard_tag)
      112    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       22    0.000    0.000    0.000    0.000 chord.py:405(add_tie)
       19    0.000    0.000    0.000    0.000 copyreg.py:103(_slotnames)
       11    0.000    0.000    0.002    0.000 accidental.py:302(__copy__)
       92    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.068    0.068 score.py:31(__init__)
      113    0.000    0.000    0.000    0.000 xsdindicator.py:47(xsd_tree)
        1    0.000    0.000    0.019    0.019 score.py:67(_update_xml_object)
      113    0.000    0.000    0.000    0.000 {method 'close' of 'xml.etree.ElementTree.XMLParser' objects}
        3    0.000    0.000    0.006    0.002 layout.py:56(parent)
      132    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        4    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
        1    0.000    0.000    0.000    0.000 util.py:118(generate_all_septuplets)
        3    0.000    0.000    0.000    0.000 xmlelement.py:131(_get_attributes_error_message)
       60    0.000    0.000    0.000    0.000 sre_parse.py:249(match)
        2    0.000    0.000    0.015    0.007 sre_compile.py:759(compile)
        3    0.000    0.000    0.013    0.004 layout.py:80(__init__)
       53    0.000    0.000    0.000    0.000 ElementPath.py:177(prepare_self)
    43/35    0.000    0.000    0.000    0.000 abc.py:121(__subclasscheck__)
      4/2    0.000    0.000    0.000    0.000 sre_parse.py:174(getwidth)
        4    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
        2    0.000    0.000    0.003    0.002 sre_compile.py:536(_compile_info)
       55    0.000    0.000    0.000    0.000 {method 'iter' of 'xml.etree.ElementTree.Element' objects}
       11    0.000    0.000    0.010    0.001 chord.py:585(<listcomp>)
       13    0.000    0.000    0.000    0.000 score.py:216(xml_object)
        3    0.000    0.000    0.000    0.000 layout.py:135(parent)
        1    0.000    0.000    1.858    1.858 xmlwrapper.py:17(to_string)
        1    0.000    0.000    0.016    0.016 layout.py:260(__init__)
        4    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 util.py:105(generate_all_sextuplets)
        1    0.000    0.000    0.004    0.004 layout.py:217(score)
        1    0.000    0.000    0.009    0.009 layout.py:354(__init__)
        2    0.000    0.000    0.000    0.000 layout.py:242(millimeters_to_tenths)
        2    0.000    0.000    0.000    0.000 sre_parse.py:937(parse)
        1    0.000    0.000    0.000    0.000 pathlib.py:64(parse_parts)
       17    0.000    0.000    0.000    0.000 sre_parse.py:164(__getitem__)
       20    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.005    0.005 layout.py:274(_update)
        1    0.000    0.000    0.010    0.010 part.py:149(id_)
        1    0.000    0.000    0.019    0.019 part.py:124(__init__)
        1    0.000    0.000    0.000    0.000 util.py:95(generate_all_quintuplets)
        3    0.000    0.000    0.000    0.000 sre_parse.py:432(_uniq)
        1    0.000    0.000    0.000    0.000 _bootlocale.py:33(getpreferredencoding)
        2    0.000    0.000    0.000    0.000 sre_parse.py:435(_parse_sub)
        2    0.000    0.000    0.000    0.000 codecs.py:327(reset)
        4    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
        1    0.000    0.000    0.000    0.000 score.py:220(add_child)
        2    0.000    0.000    0.000    0.000 enum.py:977(__and__)
        5    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:682(_parse_args)
        2    0.000    0.000    0.014    0.007 sre_compile.py:598(_code)
        4    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       19    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 util.py:147(generate_all_triplets)
        1    0.000    0.000    0.000    0.000 pathlib.py:891(with_suffix)
        1    0.000    0.000    0.006    0.006 layout.py:174(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.010    0.005 part.py:59(add_parent)
        1    0.000    0.000    0.004    0.004 layout.py:337(_set_page_height_and_width)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        2    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:358(__call__)
       22    0.000    0.000    0.000    0.000 note.py:152(<listcomp>)
        3    0.000    0.000    0.000    0.000 part.py:183(score_part)
        1    0.000    0.000    0.000    0.000 pathlib.py:1079(__new__)
        1    0.000    0.000    0.000    0.000 part.py:175(name)
        1    0.000    0.000    0.006    0.006 part.py:87(__init__)
        5    0.000    0.000    0.000    0.000 xsdtree.py:199(translate_pattern)
        1    0.000    0.000    0.003    0.003 part.py:104(part)
       22    0.000    0.000    0.000    0.000 note.py:73(<listcomp>)
        3    0.000    0.000    0.000    0.000 layout.py:42(__init__)
        7    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.000    0.000    0.001    0.001 measure.py:115(_update_default_clefs)
        1    0.000    0.000    0.000    0.000 part.py:135(_set_first_current_measure)
        2    0.000    0.000    0.010    0.005 part.py:53(update_parents_id)
        1    0.000    0.000    0.000    0.000 score.py:211(version)
        1    0.000    0.000    0.002    0.002 layout.py:199(millimeters)
        3    0.000    0.000    0.003    0.001 layout.py:123(left)
        1    0.000    0.000    0.004    0.004 layout.py:411(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:670(__new__)
        2    0.000    0.000    0.000    0.000 layout.py:309(scaling)
        8    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        4    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
        1    0.000    0.000    0.000    0.000 score.py:235(get_children)
        2    0.000    0.000    0.000    0.000 sre_parse.py:921(fix_flags)
        4    0.000    0.000    0.000    0.000 part.py:141(id_)
        3    0.000    0.000    0.003    0.001 layout.py:152(right)
        2    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
        4    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 layout.py:341(_get_page_height)
        5    0.000    0.000    0.015    0.003 re.py:250(compile)
        8    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
        1    0.000    0.000    0.000    0.000 pathlib.py:303(splitroot)
        3    0.000    0.000    0.003    0.001 layout.py:111(bottom)
        3    0.000    0.000    0.000    0.000 xmlelement.py:136(<listcomp>)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:702(_from_parts)
       11    0.000    0.000    0.000    0.000 note.py:171(<listcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:742(__str__)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.000    0.000 pathlib.py:839(suffix)
        3    0.000    0.000    0.003    0.001 layout.py:164(top)
        2    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
        1    0.000    0.000    0.005    0.005 score.py:85(page_layout)
        2    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
        1    0.000    0.000    0.002    0.002 layout.py:235(tenths)
        1    0.000    0.000    0.000    0.000 layout.py:345(_get_page_width)
        3    0.000    0.000    0.000    0.000 xsdsimpletype.py:266(value)
        1    0.000    0.000    0.000    0.000 layout.py:299(orientation)
        1    0.000    0.000    0.000    0.000 score.py:118(staff_layout)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        2    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        3    0.000    0.000    0.000    0.000 xsdsimpletype.py:245(value)
        4    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
        1    0.000    0.000    0.000    0.000 score.py:165(system_layout)
        1    0.000    0.000    0.000    0.000 part.py:38(value)
        1    0.000    0.000    0.000    0.000 layout.py:328(size)
        9    0.000    0.000    0.000    0.000 layout.py:46(parent)
        1    0.000    0.000    0.003    0.003 part.py:115(_update_name)
        1    0.000    0.000    0.002    0.002 layout.py:387(system_distance)
        3    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
        1    0.000    0.000    0.002    0.002 layout.py:402(top_system_distance)
        3    0.000    0.000    0.000    0.000 xmlelement.py:133(<listcomp>)
        6    0.000    0.000    0.000    0.000 layout.py:128(parent)
        1    0.000    0.000    0.000    0.000 part.py:18(__init__)
        1    0.000    0.000    0.004    0.004 score.py:100(scaling)
        4    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
        2    0.000    0.000    0.000    0.000 layout.py:184(_update_score)
        2    0.000    0.000    0.000    0.000 pathlib.py:831(name)
        1    0.000    0.000    0.000    0.000 pathlib.py:725(_format_parsed_parts)
        2    0.000    0.000    0.000    0.000 tree.py:194(get_root)
        5    0.000    0.000    0.000    0.000 layout.py:317(size)
        5    0.000    0.000    0.000    0.000 layout.py:288(orientation)
        5    0.000    0.000    0.000    0.000 layout.py:206(score)
        1    0.000    0.000    0.000    0.000 pathlib.py:752(__fspath__)
        1    0.000    0.000    0.000    0.000 time.py:99(xml_object)
        1    0.000    0.000    0.002    0.002 layout.py:427(staff_distance)
        4    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        3    0.000    0.000    0.000    0.000 layout.py:145(right)
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:715(_from_parsed_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:1089(_init)
        1    0.000    0.000    0.000    0.000 score.py:185(title)
        3    0.000    0.000    0.000    0.000 layout.py:116(left)
        5    0.000    0.000    0.000    0.000 part.py:68(get_parents)
        2    0.000    0.000    0.000    0.000 codecs.py:276(reset)
        2    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
        3    0.000    0.000    0.000    0.000 layout.py:104(bottom)
        1    0.000    0.000    0.000    0.000 codecs.py:186(__init__)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 xsdsimpletype.py:125(value)
        2    0.000    0.000    0.000    0.000 part.py:63(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 layout.py:157(top)
        2    0.000    0.000    0.000    0.000 layout.py:188(millimeters)
        2    0.000    0.000    0.000    0.000 layout.py:224(tenths)
        3    0.000    0.000    0.000    0.000 part.py:93(part)
        2    0.000    0.000    0.000    0.000 score.py:92(scaling)
        1    0.000    0.000    0.000    0.000 score.py:138(subtitle)
        2    0.000    0.000    0.000    0.000 part.py:30(value)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 part.py:24(_check_value)
        1    0.000    0.000    0.000    0.000 part.py:162(name)
        1    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 score.py:155(system_layout)
        1    0.000    0.000    0.000    0.000 score.py:107(staff_layout)
        1    0.000    0.000    0.000    0.000 score.py:202(version)
        1    0.000    0.000    0.000    0.000 score.py:75(page_layout)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}


